id,timestamp_utc,i_value
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 09:41:16.832,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 10:10:56.363,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 10:37:57.162,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 10:41:21.332,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 11:10:26.392,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 11:29:00.252,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 11:41:24.852,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 11:49:41.502,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 11:57:01.512,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 12:00:00.972,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 12:16:06.942,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 12:28:05.972,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 12:41:25.572,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 12:50:03.612,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 13:05:00.81,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 13:41:17.043,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 14:41:18.212,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 15:41:19.273,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 16:41:17.432,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 17:41:19.506,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 18:41:17.634,3124
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 19:17:33.694,3125
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 19:41:17.782,3125
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 20:41:18.852,3125
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 21:41:24.022,3125
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 21:51:58.042,3126
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 21:52:01.042,3127
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 22:41:20.082,3127
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 23:07:41.138,3128
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 23:07:42.182,3129
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 23:41:19.201,3129
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 00:41:27.362,3129
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 01:41:18.472,3129
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 02:41:19.543,3129
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 03:41:19.658,3129
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 03:48:56.722,3130
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 04:41:18.769,3130
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 05:41:18.932,3130
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 06:41:22.042,3130
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 07:30:50.142,3131
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 07:41:21.116,3131
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 08:25:58.252,3132
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 08:32:07.262,3133
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 08:32:12.215,3134
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 08:38:07.272,3135
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 08:38:10.272,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 08:41:24.282,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 09:32:39.912,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 09:41:22.042,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 10:09:58.132,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 10:41:19.162,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 10:50:09.202,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 11:03:24.832,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 11:11:01.902,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 11:17:03.262,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 11:41:22.482,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 12:41:27.612,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 13:41:19.722,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 14:41:20.842,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 15:41:20.952,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 16:41:20.072,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 17:41:24.142,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 17:52:09.032,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 17:58:00.242,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 18:07:06.462,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 18:41:20.93,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 19:41:26.012,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 20:41:23.132,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 21:41:25.242,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 22:41:25.362,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-16 23:41:21.432,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 00:41:29.592,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 01:41:21.702,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 02:41:24.822,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 03:41:23.932,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 04:41:22.052,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 05:41:23.172,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 06:41:22.282,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 07:07:00.752,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 07:40:01.622,3136
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-17 07:41:21.802,3136
